Unnamed: 0.1,Unnamed: 0,RA_ICRS,DE_ICRS,Source,Plx,PM,pmRA,pmDE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,GRVSmag,e_GRVSmag,BP-RP,BP-G,G-RP,pscol,Teff,Dist,Rad,Lum-Flame,Mass-Flame,Age-Flame,z-Flame,SpType-ELS
156846,56846,78.17350309154,72.23163411238,498911926616199424,0.7679,2.353,2.077,-1.106,13.74366,0.002904,13.815529,0.003462,13.488161,0.004654,,,0.327368,0.071869,0.255499,,10284.0,2698.3792,2.2009,10.526575,,,0.53935295,B      
99342,99342,100.64663433712,3.95929149959,3127590859921156480,0.7122,4.712,-4.354,1.802,14.251329,0.002821,14.711926,0.004684,13.618215,0.004062,13.300832,0.057808,1.093712,0.460597,0.633115,,7487.8,1222.7461,1.7249,10.05141,1.671,1.039,0.43258566,A      
79050,79050,103.28759718064,-20.31421900878,2932261313580480000,1.0224,0.868,0.868,-0.032,12.117242,0.002772,12.214312,0.002866,11.938311,0.003796,11.840302,0.010905,0.276001,0.09707,0.178931,,8397.4,980.4501,1.7315,12.671579,1.818,0.437,0.60863817,A      
3600,3600,83.04532141012,38.48048520794,190412495985592320,1.1951,2.182,-0.729,-2.057,12.209874,0.002815,12.405353,0.003325,11.898732,0.005956,11.803442,0.035066,0.50662,0.195478,0.311142,,7301.1,899.6517,1.8974,7.387183,1.567,1.011,0.57902944,A      
72836,72836,316.85278666702,65.44019975031,2221475356009361792,1.9292,4.104,3.722,-1.728,11.134777,0.002767,11.282826,0.002886,10.873622,0.003799,10.768452,0.00841,0.409204,0.148049,0.261155,,8181.4,519.6382,1.6323,10.30727,1.742,0.407,0.6061196,A      
32032,32032,92.90256641002,48.71074051966,970003524691958528,10.6629,57.687,14.994,-55.704,6.194697,0.002789,6.206398,0.003021,6.141482,0.003886,6.106618,0.006937,0.064916,0.011701,0.053215,,8945.0,94.3819,2.1134,25.564512,2.111,0.497,0.5547554,A      
101314,1314,65.48732018241,37.82568317062,179107493523810048,0.7113,6.204,1.288,-6.069,14.960936,0.002793,16.14007,0.006404,13.88631,0.00389,13.359196,0.077504,2.25376,1.179134,1.074626,,15007.4,1044.9934,1.951,289.1997,4.147,,1.1554409,B      
52388,52388,352.44652546124,62.87631234631,2016551741783021952,1.3895,5.952,5.624,1.948,12.196275,0.002761,12.421969,0.002849,11.827962,0.003794,11.696948,0.017608,0.594008,0.225695,0.368313,,7878.8,682.8961,1.5536,8.932686,1.668,0.592,0.61525255,A      
111874,11874,74.81176134463,41.05988092667,201592918631467904,0.9329,3.091,1.334,-2.788,9.241965,0.002778,9.277128,0.002856,9.130332,0.003819,,,0.146796,0.035163,0.111633,,12086.9,1124.0911,5.5944,537.24115,4.2,,0.45480478,B      
85823,85823,119.26803500768,-12.42265248448,3036090223811758976,0.7912,2.207,-1.605,-1.514,11.469122,0.002769,11.658454,0.002833,11.150309,0.003832,11.011011,0.012406,0.508145,0.189332,0.318813,,7103.5,1474.7587,4.5206,31.769106,2.108,0.937,0.31670278,A      
78718,78718,108.89573778293,-19.98479782618,2930863005364890880,1.081,6.125,-3.987,4.65,11.917781,0.002769,12.056275,0.002843,11.66664,0.003809,11.544379,0.009805,0.389635,0.138494,0.251141,,7757.8,1030.5259,2.2881,12.437101,1.757,0.908,0.46754107,A      
173344,73344,15.76886998624,63.96435164337,523395748472372608,0.3427,2.174,-2.13,-0.432,13.990033,0.002764,14.370981,0.002944,13.423699,0.00384,,,0.947282,0.380948,0.566334,,15851.9,2299.387,2.2274,406.85373,4.602,,0.6488771,B      
109922,9922,71.70738128037,37.9459932428,199389909645642496,0.1111,0.61,0.569,-0.219,16.893412,0.002842,17.31964,0.006054,16.287111,0.006887,,,1.032528,0.426228,0.6063,,9943.7,3522.1687,1.2315,14.156276,,,0.90762275,B      
174912,74912,14.31634119135,64.99587835037,524330470792788864,0.1658,1.541,-1.539,0.091,15.896923,0.002786,16.522846,0.003853,15.121195,0.004011,,,1.401651,0.625923,0.775728,,11020.3,2766.0586,1.9758,55.559765,2.657,,0.6812892,B      
176865,76865,7.8553325173,66.51959925117,527817331398773248,3.8917,19.335,18.921,-3.982,6.157578,0.002783,6.101441,0.003054,6.225464,0.003866,,,-0.124023,-0.056136,-0.067887,,13618.7,274.9651,4.2351,494.83398,4.274,,0.56736326,B      
101125,1125,69.6123556095,35.62140299322,174689960745224064,0.4375,2.604,1.234,-2.294,12.097808,0.002765,12.443533,0.002911,11.569519,0.003796,,,0.874014,0.345725,0.528289,,16780.4,2203.6228,4.6555,1633.9529,5.983,,0.5980028,B      
21360,21360,71.55002454744,66.45112867497,483234810651741952,0.8606,9.976,0.47,-9.965,11.36836,0.002779,11.546673,0.002844,11.053214,0.00379,10.902976,0.007183,0.493459,0.178313,0.315146,,8721.4,1419.2716,4.2662,58.213398,2.464,0.537,0.37085605,A      
51589,51589,351.47833719497,58.88297178672,2011231449832086528,0.326,2.812,-2.406,-1.455,14.939322,0.00277,15.816365,0.003403,14.003038,0.00395,13.612972,0.103266,1.813327,0.877044,0.936283,,7474.5,3324.0222,6.6457,153.81953,3.049,0.344,0.558687,A      
80857,80857,103.55162324434,-13.13583559473,2949637510008692736,1.1835,1.253,-1.155,-0.485,11.671942,0.002789,11.832481,0.003062,11.389347,0.003873,11.27315,0.012881,0.443134,0.16054,0.282595,,7584.1,829.3578,2.1654,13.702402,1.776,1.035,0.49161154,A      
13174,13174,2.97994607471,51.36866815116,395394178177895680,1.4676,11.309,-7.095,-8.807,11.67894,0.002764,11.830291,0.002821,11.40358,0.00379,11.271228,0.007796,0.426711,0.151351,0.27536,,7828.6,740.4332,1.8741,9.317476,1.678,0.658,0.5315542,A      
138759,38759,7.21760497323,63.65453221458,431085528205641216,0.3035,3.016,-2.956,-0.6,14.57302,0.002763,14.980088,0.002963,13.980089,0.003852,,,0.999999,0.407068,0.592931,,11218.8,3506.9053,3.2629,116.05882,3.029,0.226,0.49528596,B      
58431,58431,300.03946918292,36.54572680248,2059745643760454912,0.7884,1.408,1.007,-0.984,12.232317,0.002762,12.359829,0.00286,12.005233,0.003796,11.91364,0.025922,0.354596,0.127512,0.227084,,8996.0,1447.5293,2.5442,28.61585,2.158,0.503,0.53812706,A      
156637,56637,51.05331175629,64.40864998442,490957166150680320,0.2384,1.884,0.377,-1.846,16.64906,0.002783,17.404,0.005296,15.783264,0.004179,,,1.620735,0.75494,0.865795,,15029.9,2648.7014,1.3758,86.351135,,,1.294957,B      
183138,83138,298.01450411172,18.57542938355,1821587134556187520,0.1245,4.031,-2.521,-3.146,16.58684,0.002861,16.880123,0.012537,15.917086,0.011482,,,0.963038,0.293283,0.669754,,12830.3,4015.955,1.3648,44.462017,,,0.97368497,B      
125543,25543,68.02534030508,52.25590207605,271312160675025792,0.2047,0.282,0.243,0.142,13.366965,0.002774,14.033654,0.003151,12.547565,0.003836,,,1.48609,0.666689,0.819401,,17697.8,5730.9,10.779,,,,,B      
127123,27123,61.78550026335,53.50590563829,275899323189216384,0.0777,0.426,-0.092,0.416,15.57693,0.002774,16.011463,0.003489,14.94049,0.003966,,,1.070973,0.434533,0.63644,,12670.9,4507.8555,2.6566,175.27567,3.441,,0.5977787,B      
98727,98727,95.66390595555,2.00603474234,3123781361366648320,1.9434,10.007,-7.905,-6.137,10.950524,0.00277,11.154065,0.002873,10.603302,0.003807,10.477411,0.016818,0.550763,0.203541,0.347222,,7946.6,549.3475,2.1388,14.198892,1.814,0.823,0.54422355,A      
24832,24832,11.78897215321,66.76134307651,526201495987311232,1.537,5.881,-4.013,-4.3,11.672829,0.002762,12.010154,0.002825,11.16229,0.00379,10.942308,0.018015,0.847864,0.337325,0.510539,1.5451,9114.5,662.4588,2.2876,31.220009,2.203,0.482,0.55033934,A      
45743,45743,330.72167862951,47.9961749805,1976134317127821696,1.1253,8.024,-7.33,-3.264,11.469831,0.002776,11.602703,0.00377,11.126811,0.005538,10.977528,0.025495,0.475892,0.132872,0.34302,,7813.2,915.9331,2.6286,19.660055,1.927,0.909,0.48396894,A      
112643,12643,75.83973652225,42.43817321586,202175346258537344,0.1531,0.463,0.447,0.122,13.163539,0.002812,13.253792,0.003635,12.870456,0.004848,,,0.383336,0.090253,0.293083,,23337.2,4349.367,3.1005,,,,,B      
35475,35475,321.67136185568,13.68822193728,1771113056807823104,5.5837,11.397,-5.423,-10.024,7.310317,0.004062,7.347258,0.010257,7.209231,0.010998,7.14948,0.029671,0.138027,0.036942,0.101086,,9563.7,177.3601,2.4445,45.72278,2.403,0.415,0.5368064,A      
5060,5060,68.72834469924,41.67016371427,204113750900871808,1.9938,9.984,-3.222,-9.449,12.292582,0.002761,12.700829,0.002863,11.71396,0.0038,11.460588,0.017619,0.986869,0.408247,0.578622,,7034.2,499.791,1.6302,7.372975,1.605,0.514,0.644679,A      
151538,51538,41.22357950472,61.41265424918,465718048528728960,0.1981,0.763,-0.347,0.68,17.61863,0.002897,18.124039,0.011329,16.810028,0.008845,,,1.314011,0.505409,0.808601,,9732.9,5120.9927,1.6691,20.785795,2.121,,0.58163106,B      
168319,68319,37.04805361991,62.90556729171,514076700225569664,0.2631,2.995,-1.187,2.75,17.411337,0.002826,18.23186,0.010546,16.413317,0.005366,,,1.818543,0.820522,0.99802,,9677.8,2298.9604,1.2554,12.199732,,,0.6916271,B      
78120,78120,108.73285381106,-21.94008034738,2928130654556347008,1.4126,3.114,-1.76,-2.569,11.382379,0.002804,11.488629,0.00282,11.187758,0.003795,11.095682,0.011446,0.300872,0.106251,0.194621,,8124.5,958.8101,2.4816,12.588792,1.792,0.645,0.44654736,A      
36461,36461,310.11646364077,19.13958752813,1814120591570422016,0.8252,1.112,0.694,0.868,12.00173,0.00277,12.06613,0.002849,11.88304,0.0038,11.824309,0.014169,0.183089,0.0644,0.11869,,9247.8,1239.2433,2.0704,24.921867,2.133,0.365,0.5944363,A      
37882,37882,298.26649257739,23.40136498901,1828135099917465472,0.1914,4.535,4.056,-2.029,13.450198,0.002782,13.93627,0.002999,12.714218,0.003815,12.39423,0.080127,1.222052,0.486072,0.73598,,8446.2,1371.9978,2.9877,31.567696,2.246,0.296,0.5426208,A      
84638,84638,109.44562234318,-15.60661812273,3031267933310450816,0.9079,5.714,0.45,5.696,12.109108,0.002766,12.327569,0.002889,11.745195,0.003798,11.583673,0.015082,0.582374,0.218461,0.363913,,7255.5,1071.9635,2.6844,16.542347,1.831,1.158,0.38662076,A      
155708,55708,55.60138828273,59.07034529192,474008636784465664,0.353,0.584,-0.534,-0.236,14.282927,0.003007,14.698981,0.003302,13.614229,0.004304,,,1.084752,0.416055,0.668697,,11194.2,3064.922,3.5428,183.56558,3.3,0.229,0.45059428,B      
10994,10994,38.07078215607,38.11962590697,334500956481860864,1.1716,14.115,14.115,-0.017,11.311292,0.002797,11.386156,0.002899,11.171855,0.003833,11.10192,0.016596,0.214301,0.074864,0.139437,,8645.4,946.864,2.2562,19.651842,1.989,0.544,0.60694486,A      
672,672,35.95715284444,22.23351077405,99892491104953344,1.3864,8.896,-7.446,-4.869,11.088559,0.002778,11.34929,0.002898,10.681189,0.003843,10.532043,0.006389,0.668101,0.260731,0.407371,,6643.2,702.6951,3.0714,15.369041,1.787,1.421,0.3625629,A      
97387,97387,107.1660980126,1.08324769805,3114456467671881600,0.416,0.143,0.084,-0.116,13.634807,0.002777,13.897013,0.002925,13.215167,0.003846,13.146565,0.04761,0.681846,0.262206,0.41964,,7433.3,1725.8218,2.2682,22.633804,1.967,0.996,0.43412182,A      
88654,88654,102.03585648476,-10.15914281934,3050157169421582336,1.0249,1.967,-1.896,0.524,12.985283,0.002791,13.213796,0.002947,12.613095,0.00382,12.406394,0.040571,0.6007,0.228513,0.372188,,7652.5,965.3975,1.5535,7.364677,1.602,0.523,0.5959302,A      
26628,26628,43.55170268151,72.75101151116,545755760524367360,0.7817,1.489,1.484,0.114,13.702575,0.002765,14.144319,0.002957,13.087437,0.003847,12.838072,0.041633,1.056882,0.441744,0.615138,,7103.9,1114.6932,2.0211,10.741671,1.669,1.349,0.4393636,A      
90704,90704,109.58893729278,-6.59002484255,3058025996183481088,0.7661,1.297,-1.297,-0.025,13.563203,0.002791,13.779708,0.002916,13.209454,0.003831,13.064542,0.101857,0.570254,0.216505,0.353749,,7527.2,1406.859,1.6997,6.710856,1.576,0.458,0.607639,A      
171906,71906,34.52347506274,67.5853384805,520327217671712000,0.1962,0.864,-0.852,0.144,15.501982,0.002771,15.95575,0.003519,14.85057,0.003944,,,1.105181,0.453769,0.651412,,9983.8,5061.066,3.6164,124.06287,2.963,0.326,0.41759956,B      
